fishery,area,year,sex,maturity,shell condition,size,count
TCF,all EBS,1990,male,undetermined,old shell,151,132
TCF,all EBS,1990,male,undetermined,old shell,152,144
TCF,all EBS,1990,male,undetermined,old shell,153,136
TCF,all EBS,1990,male,undetermined,old shell,154,117
TCF,all EBS,1990,male,undetermined,old shell,155,123
TCF,all EBS,1990,male,undetermined,old shell,156,100
TCF,all EBS,1990,male,undetermined,old shell,157,95
TCF,all EBS,1990,male,undetermined,old shell,158,108
TCF,all EBS,1990,male,undetermined,old shell,159,79
TCF,all EBS,1990,male,undetermined,old shell,160,72
TCF,all EBS,1990,male,undetermined,old shell,161,52
TCF,all EBS,1990,male,undetermined,old shell,162,65
TCF,all EBS,1990,male,undetermined,old shell,163,72
TCF,all EBS,1990,male,undetermined,old shell,164,43
TCF,all EBS,1990,male,undetermined,old shell,165,51
TCF,all EBS,1990,male,undetermined,old shell,166,31
TCF,all EBS,1990,male,undetermined,old shell,167,30
TCF,all EBS,1990,male,undetermined,old shell,168,27
TCF,all EBS,1990,male,undetermined,old shell,169,23
TCF,all EBS,1990,male,undetermined,old shell,170,24
TCF,all EBS,1990,male,undetermined,old shell,171,18
TCF,all EBS,1990,male,undetermined,old shell,172,16
TCF,all EBS,1990,male,undetermined,old shell,173,22
TCF,all EBS,1990,male,undetermined,old shell,174,14
TCF,all EBS,1990,male,undetermined,old shell,175,12
TCF,all EBS,1990,male,undetermined,old shell,176,8
TCF,all EBS,1990,male,undetermined,old shell,177,7
TCF,all EBS,1990,male,undetermined,old shell,178,5
TCF,all EBS,1990,male,undetermined,old shell,179,3
TCF,all EBS,1990,male,undetermined,old shell,180,1
TCF,all EBS,1990,male,undetermined,old shell,181,2
TCF,all EBS,1990,male,undetermined,old shell,182,2
TCF,all EBS,1990,male,undetermined,old shell,183,3
TCF,all EBS,1990,male,undetermined,old shell,184,1
TCF,all EBS,1991,male,undetermined,new shell,80,1
TCF,all EBS,1991,male,undetermined,new shell,81,4
TCF,all EBS,1991,male,undetermined,new shell,82,1
TCF,all EBS,1991,male,undetermined,new shell,83,1
TCF,all EBS,1991,male,undetermined,new shell,84,3
TCF,all EBS,1991,male,undetermined,new shell,85,3
TCF,all EBS,1991,male,undetermined,new shell,86,7
TCF,all EBS,1991,male,undetermined,new shell,87,5
TCF,all EBS,1991,male,undetermined,new shell,88,1
TCF,all EBS,1991,male,undetermined,new shell,89,5
TCF,all EBS,1991,male,undetermined,new shell,90,1
TCF,all EBS,1991,male,undetermined,new shell,91,5
TCF,all EBS,1991,male,undetermined,new shell,92,5
TCF,all EBS,1991,male,undetermined,new shell,93,4
TCF,all EBS,1991,male,undetermined,new shell,94,3
TCF,all EBS,1991,male,undetermined,new shell,95,6
TCF,all EBS,1991,male,undetermined,new shell,96,11
TCF,all EBS,1991,male,undetermined,new shell,97,5
TCF,all EBS,1991,male,undetermined,new shell,98,4
TCF,all EBS,1991,male,undetermined,new shell,99,9
TCF,all EBS,1991,male,undetermined,new shell,100,13
TCF,all EBS,1991,male,undetermined,new shell,101,10
TCF,all EBS,1991,male,undetermined,new shell,102,11
TCF,all EBS,1991,male,undetermined,new shell,103,15
TCF,all EBS,1991,male,undetermined,new shell,104,14
TCF,all EBS,1991,male,undetermined,new shell,105,12
TCF,all EBS,1991,male,undetermined,new shell,106,10
TCF,all EBS,1991,male,undetermined,new shell,107,10
TCF,all EBS,1991,male,undetermined,new shell,108,14
TCF,all EBS,1991,male,undetermined,new shell,109,7
TCF,all EBS,1991,male,undetermined,new shell,110,21
TCF,all EBS,1991,male,undetermined,new shell,111,16
TCF,all EBS,1991,male,undetermined,new shell,112,19
TCF,all EBS,1991,male,undetermined,new shell,113,19
TCF,all EBS,1991,male,undetermined,new shell,114,12
TCF,all EBS,1991,male,undetermined,new shell,115,23
TCF,all EBS,1991,male,undetermined,new shell,116,14
TCF,all EBS,1991,male,undetermined,new shell,117,31
TCF,all EBS,1991,male,undetermined,new shell,118,15
TCF,all EBS,1991,male,undetermined,new shell,119,27
TCF,all EBS,1991,male,undetermined,new shell,120,42
TCF,all EBS,1991,male,undetermined,new shell,121,25
TCF,all EBS,1991,male,undetermined,new shell,122,42
TCF,all EBS,1991,male,undetermined,new shell,123,34
TCF,all EBS,1991,male,undetermined,new shell,124,44
TCF,all EBS,1991,male,undetermined,new shell,125,42
TCF,all EBS,1991,male,undetermined,new shell,126,35
TCF,all EBS,1991,male,undetermined,new shell,127,49
TCF,all EBS,1991,male,undetermined,new shell,128,57
TCF,all EBS,1991,male,undetermined,new shell,129,59
TCF,all EBS,1991,male,undetermined,new shell,130,91
TCF,all EBS,1991,male,undetermined,new shell,131,74
TCF,all EBS,1991,male,undetermined,new shell,132,122
TCF,all EBS,1991,male,undetermined,new shell,133,118
TCF,all EBS,1991,male,undetermined,new shell,134,171
TCF,all EBS,1991,male,undetermined,new shell,135,221
TCF,all EBS,1991,male,undetermined,new shell,136,347
TCF,all EBS,1991,male,undetermined,new shell,137,688
TCF,all EBS,1991,male,undetermined,new shell,138,2008
TCF,all EBS,1991,male,undetermined,new shell,139,3954
TCF,all EBS,1991,male,undetermined,new shell,140,5875
TCF,all EBS,1991,male,undetermined,new shell,141,5499
TCF,all EBS,1991,male,undetermined,new shell,142,5777
TCF,all EBS,1991,male,undetermined,new shell,143,5822
TCF,all EBS,1991,male,undetermined,new shell,144,5499
TCF,all EBS,1991,male,undetermined,new shell,145,5675
TCF,all EBS,1991,male,undetermined,new shell,146,6085
TCF,all EBS,1991,male,undetermined,new shell,147,5132
TCF,all EBS,1991,male,undetermined,new shell,148,5024
TCF,all EBS,1991,male,undetermined,new shell,149,4649
TCF,all EBS,1991,male,undetermined,new shell,150,4786
TCF,all EBS,1991,male,undetermined,new shell,151,4155
TCF,all EBS,1991,male,undetermined,new shell,152,4003
TCF,all EBS,1991,male,undetermined,new shell,153,3913
TCF,all EBS,1991,male,undetermined,new shell,154,3610
TCF,all EBS,1991,male,undetermined,new shell,155,3483
TCF,all EBS,1991,male,undetermined,new shell,156,3187
TCF,all EBS,1991,male,undetermined,new shell,157,3060
TCF,all EBS,1991,male,undetermined,new shell,158,2751
TCF,all EBS,1991,male,undetermined,new shell,159,2459
TCF,all EBS,1991,male,undetermined,new shell,160,2528
TCF,all EBS,1991,male,undetermined,new shell,161,2007
TCF,all EBS,1991,male,undetermined,new shell,162,1922
TCF,all EBS,1991,male,undetermined,new shell,163,1847
TCF,all EBS,1991,male,undetermined,new shell,164,1688
TCF,all EBS,1991,male,undetermined,new shell,165,1487
TCF,all EBS,1991,male,undetermined,new shell,166,1304
TCF,all EBS,1991,male,undetermined,new shell,167,1079
TCF,all EBS,1991,male,undetermined,new shell,168,937
TCF,all EBS,1991,male,undetermined,new shell,169,798
TCF,all EBS,1991,male,undetermined,new shell,170,802
TCF,all EBS,1991,male,undetermined,new shell,171,585
TCF,all EBS,1991,male,undetermined,new shell,172,549
TCF,all EBS,1991,male,undetermined,new shell,173,433
TCF,all EBS,1991,male,undetermined,new shell,174,378
TCF,all EBS,1991,male,undetermined,new shell,175,242
TCF,all EBS,1991,male,undetermined,new shell,176,244
TCF,all EBS,1991,male,undetermined,new shell,177,141
TCF,all EBS,1991,male,undetermined,new shell,178,141
TCF,all EBS,1991,male,undetermined,new shell,179,106
TCF,all EBS,1991,male,undetermined,new shell,180,93
TCF,all EBS,1991,male,undetermined,new shell,181,49
TCF,all EBS,1991,male,undetermined,new shell,182,53
TCF,all EBS,1991,male,undetermined,new shell,183,20
TCF,all EBS,1991,male,undetermined,new shell,184,26
TCF,all EBS,1991,male,undetermined,new shell,185,19
TCF,all EBS,1991,male,undetermined,new shell,186,16
TCF,all EBS,1991,male,undetermined,new shell,187,6
TCF,all EBS,1991,male,undetermined,new shell,188,2
TCF,all EBS,1991,male,undetermined,new shell,189,10
TCF,all EBS,1991,male,undetermined,new shell,190,3
TCF,all EBS,1991,male,undetermined,new shell,192,2
TCF,all EBS,1991,male,undetermined,new shell,195,1
TCF,all EBS,1991,male,undetermined,new shell,197,1
TCF,all EBS,1991,male,undetermined,old shell,86,1
TCF,all EBS,1991,male,undetermined,old shell,87,1
TCF,all EBS,1991,male,undetermined,old shell,88,2
TCF,all EBS,1991,male,undetermined,old shell,89,2
TCF,all EBS,1991,male,undetermined,old shell,90,3
TCF,all EBS,1991,male,undetermined,old shell,91,3
TCF,all EBS,1991,male,undetermined,old shell,92,4
TCF,all EBS,1991,male,undetermined,old shell,93,1
TCF,all EBS,1991,male,undetermined,old shell,94,3
TCF,all EBS,1991,male,undetermined,old shell,95,5
TCF,all EBS,1991,male,undetermined,old shell,97,1
TCF,all EBS,1991,male,undetermined,old shell,98,1
TCF,all EBS,1991,male,undetermined,old shell,99,1
TCF,all EBS,1991,male,undetermined,old shell,100,4
TCF,all EBS,1991,male,undetermined,old shell,102,3
TCF,all EBS,1991,male,undetermined,old shell,103,1
TCF,all EBS,1991,male,undetermined,old shell,105,2
TCF,all EBS,1991,male,undetermined,old shell,106,2
TCF,all EBS,1991,male,undetermined,old shell,108,2
TCF,all EBS,1991,male,undetermined,old shell,109,2
TCF,all EBS,1991,male,undetermined,old shell,110,2
TCF,all EBS,1991,male,undetermined,old shell,111,1
TCF,all EBS,1991,male,undetermined,old shell,112,2
TCF,all EBS,1991,male,undetermined,old shell,114,1
TCF,all EBS,1991,male,undetermined,old shell,115,1
TCF,all EBS,1991,male,undetermined,old shell,116,2
TCF,all EBS,1991,male,undetermined,old shell,118,3
TCF,all EBS,1991,male,undetermined,old shell,119,4
TCF,all EBS,1991,male,undetermined,old shell,121,2
TCF,all EBS,1991,male,undetermined,old shell,123,2
TCF,all EBS,1991,male,undetermined,old shell,124,2
TCF,all EBS,1991,male,undetermined,old shell,125,3
TCF,all EBS,1991,male,undetermined,old shell,126,1
TCF,all EBS,1991,male,undetermined,old shell,127,5
TCF,all EBS,1991,male,undetermined,old shell,128,4
TCF,all EBS,1991,male,undetermined,old shell,129,5
TCF,all EBS,1991,male,undetermined,old shell,130,10
TCF,all EBS,1991,male,undetermined,old shell,131,6
TCF,all EBS,1991,male,undetermined,old shell,132,14
TCF,all EBS,1991,male,undetermined,old shell,133,9
TCF,all EBS,1991,male,undetermined,old shell,134,13
TCF,all EBS,1991,male,undetermined,old shell,135,17
TCF,all EBS,1991,male,undetermined,old shell,136,34
TCF,all EBS,1991,male,undetermined,old shell,137,46
TCF,all EBS,1991,male,undetermined,old shell,138,150
TCF,all EBS,1991,male,undetermined,old shell,139,255
TCF,all EBS,1991,male,undetermined,old shell,140,469
TCF,all EBS,1991,male,undetermined,old shell,141,398
TCF,all EBS,1991,male,undetermined,old shell,142,463
TCF,all EBS,1991,male,undetermined,old shell,143,447
TCF,all EBS,1991,male,undetermined,old shell,144,421
TCF,all EBS,1991,male,undetermined,old shell,145,423
TCF,all EBS,1991,male,undetermined,old shell,146,395
TCF,all EBS,1991,male,undetermined,old shell,147,330
TCF,all EBS,1991,male,undetermined,old shell,148,354
TCF,all EBS,1991,male,undetermined,old shell,149,341
TCF,all EBS,1991,male,undetermined,old shell,150,329
TCF,all EBS,1991,male,undetermined,old shell,151,289
TCF,all EBS,1991,male,undetermined,old shell,152,261
TCF,all EBS,1991,male,undetermined,old shell,153,239
TCF,all EBS,1991,male,undetermined,old shell,154,246
TCF,all EBS,1991,male,undetermined,old shell,155,271
TCF,all EBS,1991,male,undetermined,old shell,156,183
TCF,all EBS,1991,male,undetermined,old shell,157,200
TCF,all EBS,1991,male,undetermined,old shell,158,188
TCF,all EBS,1991,male,undetermined,old shell,159,189
TCF,all EBS,1991,male,undetermined,old shell,160,164
TCF,all EBS,1991,male,undetermined,old shell,161,153
TCF,all EBS,1991,male,undetermined,old shell,162,159
TCF,all EBS,1991,male,undetermined,old shell,163,138
TCF,all EBS,1991,male,undetermined,old shell,164,110
TCF,all EBS,1991,male,undetermined,old shell,165,94
TCF,all EBS,1991,male,undetermined,old shell,166,85
TCF,all EBS,1991,male,undetermined,old shell,167,118
TCF,all EBS,1991,male,undetermined,old shell,168,94
TCF,all EBS,1991,male,undetermined,old shell,169,94
TCF,all EBS,1991,male,undetermined,old shell,170,76
TCF,all EBS,1991,male,undetermined,old shell,171,65
TCF,all EBS,1991,male,undetermined,old shell,172,38
TCF,all EBS,1991,male,undetermined,old shell,173,43
TCF,all EBS,1991,male,undetermined,old shell,174,30
TCF,all EBS,1991,male,undetermined,old shell,175,34
TCF,all EBS,1991,male,undetermined,old shell,176,24
TCF,all EBS,1991,male,undetermined,old shell,177,21
TCF,all EBS,1991,male,undetermined,old shell,178,11
TCF,all EBS,1991,male,undetermined,old shell,179,6
TCF,all EBS,1991,male,undetermined,old shell,180,4
TCF,all EBS,1991,male,undetermined,old shell,181,3
TCF,all EBS,1991,male,undetermined,old shell,182,1
TCF,all EBS,1991,male,undetermined,old shell,184,2
TCF,all EBS,1991,male,undetermined,old shell,185,1
TCF,all EBS,1991,male,undetermined,old shell,186,1
TCF,all EBS,1991,male,undetermined,old shell,187,1
TCF,all EBS,1992,male,undetermined,new shell,94,1
TCF,all EBS,1992,male,undetermined,new shell,95,1
TCF,all EBS,1992,male,undetermined,new shell,96,2
TCF,all EBS,1992,male,undetermined,new shell,98,1
TCF,all EBS,1992,male,undetermined,new shell,101,1
TCF,all EBS,1992,male,undetermined,new shell,102,2
TCF,all EBS,1992,male,undetermined,new shell,103,1
TCF,all EBS,1992,male,undetermined,new shell,104,2
TCF,all EBS,1992,male,undetermined,new shell,106,1
TCF,all EBS,1992,male,undetermined,new shell,107,2
TCF,all EBS,1992,male,undetermined,new shell,108,3
TCF,all EBS,1992,male,undetermined,new shell,109,2
TCF,all EBS,1992,male,undetermined,new shell,110,3
TCF,all EBS,1992,male,undetermined,new shell,111,2
TCF,all EBS,1992,male,undetermined,new shell,112,7
TCF,all EBS,1992,male,undetermined,new shell,113,5
TCF,all EBS,1992,male,undetermined,new shell,114,4
TCF,all EBS,1992,male,undetermined,new shell,115,6
TCF,all EBS,1992,male,undetermined,new shell,116,7
TCF,all EBS,1992,male,undetermined,new shell,117,7
TCF,all EBS,1992,male,undetermined,new shell,118,11
TCF,all EBS,1992,male,undetermined,new shell,119,7
TCF,all EBS,1992,male,undetermined,new shell,120,6
TCF,all EBS,1992,male,undetermined,new shell,121,13
TCF,all EBS,1992,male,undetermined,new shell,122,20
TCF,all EBS,1992,male,undetermined,new shell,123,10
TCF,all EBS,1992,male,undetermined,new shell,124,18
TCF,all EBS,1992,male,undetermined,new shell,125,28
TCF,all EBS,1992,male,undetermined,new shell,126,22
TCF,all EBS,1992,male,undetermined,new shell,127,25
TCF,all EBS,1992,male,undetermined,new shell,128,28
TCF,all EBS,1992,male,undetermined,new shell,129,36
TCF,all EBS,1992,male,undetermined,new shell,130,54
TCF,all EBS,1992,male,undetermined,new shell,131,55
TCF,all EBS,1992,male,undetermined,new shell,132,86
TCF,all EBS,1992,male,undetermined,new shell,133,81
TCF,all EBS,1992,male,undetermined,new shell,134,126
TCF,all EBS,1992,male,undetermined,new shell,135,180
TCF,all EBS,1992,male,undetermined,new shell,136,348
TCF,all EBS,1992,male,undetermined,new shell,137,792
TCF,all EBS,1992,male,undetermined,new shell,138,2308
TCF,all EBS,1992,male,undetermined,new shell,139,4578
TCF,all EBS,1992,male,undetermined,new shell,140,7099
TCF,all EBS,1992,male,undetermined,new shell,141,5834
TCF,all EBS,1992,male,undetermined,new shell,142,6798
TCF,all EBS,1992,male,undetermined,new shell,143,6595
TCF,all EBS,1992,male,undetermined,new shell,144,6310
TCF,all EBS,1992,male,undetermined,new shell,145,6298
TCF,all EBS,1992,male,undetermined,new shell,146,5890
TCF,all EBS,1992,male,undetermined,new shell,147,6365
TCF,all EBS,1992,male,undetermined,new shell,148,5511
TCF,all EBS,1992,male,undetermined,new shell,149,4971
TCF,all EBS,1992,male,undetermined,new shell,150,5452
TCF,all EBS,1992,male,undetermined,new shell,151,4357
TCF,all EBS,1992,male,undetermined,new shell,152,4866
TCF,all EBS,1992,male,undetermined,new shell,153,4088
TCF,all EBS,1992,male,undetermined,new shell,154,3613
TCF,all EBS,1992,male,undetermined,new shell,155,3296
TCF,all EBS,1992,male,undetermined,new shell,156,2763
TCF,all EBS,1992,male,undetermined,new shell,157,2752
TCF,all EBS,1992,male,undetermined,new shell,158,2164
TCF,all EBS,1992,male,undetermined,new shell,159,1639
TCF,all EBS,1992,male,undetermined,new shell,160,1614
TCF,all EBS,1992,male,undetermined,new shell,161,1099
TCF,all EBS,1992,male,undetermined,new shell,162,1127
TCF,all EBS,1992,male,undetermined,new shell,163,938
TCF,all EBS,1992,male,undetermined,new shell,164,662
TCF,all EBS,1992,male,undetermined,new shell,165,577
TCF,all EBS,1992,male,undetermined,new shell,166,385
TCF,all EBS,1992,male,undetermined,new shell,167,356
TCF,all EBS,1992,male,undetermined,new shell,168,268
TCF,all EBS,1992,male,undetermined,new shell,169,180
TCF,all EBS,1992,male,undetermined,new shell,170,192
TCF,all EBS,1992,male,undetermined,new shell,171,111
TCF,all EBS,1992,male,undetermined,new shell,172,109
TCF,all EBS,1992,male,undetermined,new shell,173,81
TCF,all EBS,1992,male,undetermined,new shell,174,58
TCF,all EBS,1992,male,undetermined,new shell,175,39
TCF,all EBS,1992,male,undetermined,new shell,176,45
TCF,all EBS,1992,male,undetermined,new shell,177,29
TCF,all EBS,1992,male,undetermined,new shell,178,24
TCF,all EBS,1992,male,undetermined,new shell,179,16
TCF,all EBS,1992,male,undetermined,new shell,180,14
TCF,all EBS,1992,male,undetermined,new shell,181,7
TCF,all EBS,1992,male,undetermined,new shell,182,8
TCF,all EBS,1992,male,undetermined,new shell,183,5
TCF,all EBS,1992,male,undetermined,new shell,184,8
TCF,all EBS,1992,male,undetermined,new shell,187,2
TCF,all EBS,1992,male,undetermined,new shell,190,1
TCF,all EBS,1992,male,undetermined,new shell,194,1
TCF,all EBS,1992,male,undetermined,old shell,105,1
TCF,all EBS,1992,male,undetermined,old shell,115,1
TCF,all EBS,1992,male,undetermined,old shell,116,2
TCF,all EBS,1992,male,undetermined,old shell,119,1
TCF,all EBS,1992,male,undetermined,old shell,120,2
TCF,all EBS,1992,male,undetermined,old shell,122,2
TCF,all EBS,1992,male,undetermined,old shell,124,1
TCF,all EBS,1992,male,undetermined,old shell,126,1
TCF,all EBS,1992,male,undetermined,old shell,127,4
TCF,all EBS,1992,male,undetermined,old shell,128,3
